NB_SCATS_SITE,offpeak_volume,peak_volume
4920,8140.0,9532.0
4921,1955.0,2314.0
4922,1051.0,1215.0
4923,3981.0,4432.0
4924,3696.0,4944.0
4925,2520.0,3513.0
4926,852.0,1357.0
4927,4798.0,5965.0
4928,2986.0,3015.0
4930,7533.0,10241.0
4932,9565.0,11779.0
4933,6487.0,7496.0
4934,8311.0,11136.0
4935,10308.0,14573.0
4936,9474.0,11665.0
4937,6345.0,8106.0
4938,3138.0,4347.0
4939,7096.0,9307.0
4940,3897.0,4998.0
4941,0.0,0.0
4942,7649.0,9310.0
4943,3839.0,4025.0
4944,7479.0,8635.0
4945,5129.0,6123.0
4946,3384.0,3761.0
4948,4640.0,6889.0
4949,4952.0,6727.0
4950,5280.0,7067.0
4951,7916.0,10487.0
4952,4992.0,7391.0
4953,4502.0,6399.0
4954,6954.0,9400.0
4955,4750.0,6110.0
4956,5455.0,7997.0
4958,0.0,0.0
4959,5946.0,8267.0
4960,2739.0,3065.0
4961,9609.0,10944.0
4962,8635.0,11559.0
4963,9562.0,11216.0
4964,3480.0,3740.0
4965,6486.0,7365.0
4967,6815.0,7798.0
4971,5730.0,7347.0
4972,2994.0,5792.0
4975,14618.0,15967.0
4976,10345.0,11800.0
4979,4965.0,5703.0
4980,2748.0,3444.0
4982,5129.0,7803.0
4983,5167.0,7812.0
4986,13985.0,15086.0
4987,9902.0,11734.0
4989,7726.0,9017.0
4990,6601.0,10001.0
4991,8174.0,10730.0
4992,9494.0,12760.0
4993,,
4994,7353.0,10466.0
4995,13592.0,15999.0
4996,8166.0,7682.0
4998,3830.0,4807.0
4999,7687.0,9812.0
5000,8020.0,9598.0
5001,2243.0,2102.0
5002,8944.0,12767.0
5003,8861.0,10764.0
5004,8857.0,11604.0
5005,3959.0,4905.0
5006,7993.0,10729.0
5007,13470.0,18074.0
5008,7424.0,8941.0
5009,7288.0,8943.0
5011,11937.0,15033.0
5012,2782.0,4117.0
5013,12101.0,15714.0
5014,12008.0,15947.0
5015,10790.0,13824.0
5016,11056.0,14953.0
5017,9919.0,12741.0
5018,13180.0,15796.0
5019,10213.0,12478.0
5020,10034.0,12263.0
5021,9696.0,11857.0
5022,4244.0,5220.0
5023,9945.0,11889.0
5024,2848.0,3832.0
5025,270.0,520.0
5026,4936.0,5832.0
5027,2108.0,2177.0
5028,2722.0,3470.0
5029,5440.0,6252.0
5030,2464.0,2927.0
5031,5077.0,5948.0
5032,3675.0,3792.0
5033,3880.0,4227.0
5034,2225.0,2671.0
5035,3657.0,4282.0
5036,2142.0,3237.0
5039,2886.0,4009.0
5040,1914.0,2149.0
5041,1585.0,2410.0
5042,5057.0,6352.0
5043,3644.0,4393.0
5044,2038.0,2353.0
5045,3402.0,4431.0
5048,3123.0,3775.0
5049,3100.0,4306.0
5050,4786.0,6631.0
5051,7329.0,10307.0
5052,3469.0,3873.0
5053,2015.0,2197.0
5054,4355.0,4784.0
5055,6134.0,7612.0
5056,5003.0,6331.0
5057,9124.0,10488.0
5058,6006.0,6577.0
5059,4906.0,5885.0
5062,9088.0,9211.0
5064,9943.0,12048.0
5065,9945.0,12753.0
5066,6146.0,7437.0
5067,3437.0,4466.0
5068,7677.0,8719.0
5069,8647.0,10354.0
5070,3589.0,4625.0
5071,4836.0,6040.0
5072,4070.0,5661.0
5073,3842.0,5347.0
5074,3411.0,4254.0
5075,3445.0,4078.0
5076,7961.0,9447.0
5077,4882.0,4620.0
5078,4818.0,6062.0
5079,19723.0,25844.0
5081,2586.0,2572.0
5082,1154.0,1359.0
5083,6525.0,6435.0
5084,0.0,0.0
5085,3753.0,4645.0
5086,6897.0,8114.0
5087,8258.0,9456.0
5088,7080.0,8474.0
5089,2281.0,3390.0
5092,6281.0,7685.0
5093,6894.0,7868.0
5097,2933.0,3079.0
5098,4819.0,5221.0
5099,2720.0,3557.0
5100,6285.0,7678.0
5101,7.0,0.0
5102,4961.0,6597.0
5103,6837.0,9041.0
5104,5548.0,7248.0
5105,2603.0,2965.0
5106,4932.0,7799.0
5108,4493.0,4868.0
5109,1450.0,2287.0
5110,2453.0,3248.0
5111,10460.0,13538.0
5112,2700.0,3729.0
5113,2383.0,3666.0
5114,4634.0,5248.0
5115,2730.0,3652.0
5116,5866.0,8344.0
5117,4099.0,4936.0
5118,4265.0,5133.0
5119,2934.0,4449.0
5120,3515.0,4170.0
5121,6299.0,7115.0
5123,2746.0,3131.0
5125,3101.0,4023.0
5127,3116.0,4220.0
5130,3845.0,4212.0
5131,4896.0,5878.0
5132,2862.0,4963.0
5133,6694.0,11282.0
5134,2735.0,4259.0
5135,3330.0,5577.0
5136,3092.0,3234.0
5137,5113.0,6200.0
5138,4770.0,8004.0
5140,3488.0,4161.0
5141,12679.0,14619.0
5142,1872.0,2705.0
5143,10808.0,13782.0
5150,1400.0,2335.0
5151,3088.0,4941.0
5152,2296.0,3445.0
5154,9392.0,12657.0
5155,5625.0,7974.0
5157,4049.0,5109.0
5158,4860.0,6743.0
5161,4153.0,5758.0
5162,4432.0,5451.0
5163,4452.0,4439.0
5164,7382.0,8951.0
5167,6402.0,7431.0
5168,2474.0,3576.0
5169,2887.0,3477.0
5170,2752.0,4366.0
5171,2805.0,1764.0
5173,6854.0,8394.0
5175,2020.0,2827.0
5177,7511.0,9006.0
5178,4821.0,5898.0
5179,2892.0,3214.0
5181,2353.0,2252.0
5182,3972.0,6289.0
5183,0.0,0.0
5185,3030.0,3625.0
5186,3913.0,4656.0
5187,566.0,415.0
5189,4751.0,5236.0
5190,4819.0,6400.0
5191,7268.0,9354.0
5192,4397.0,5739.0
5193,6152.0,7874.0
5194,5554.0,7300.0
5195,1376.0,1719.0
5196,5201.0,6335.0
5197,4296.0,5134.0
5198,4950.0,5975.0
5199,3776.0,4694.0
5200,4535.0,4562.0
5201,5500.0,6988.0
5202,5254.0,6178.0
5203,6848.0,7598.0
5204,5004.0,5458.0
5205,3336.0,3681.0
5206,2659.0,3014.0
5207,4690.0,5878.0
5208,6910.0,8597.0
5209,7721.0,9465.0
5210,5470.0,6828.0
5212,5619.0,6841.0
5213,6225.0,8955.0
5214,3423.0,5877.0
5215,5280.0,8081.0
5216,2540.0,2652.0
5218,6988.0,8267.0
5219,9101.0,10925.0
5221,4087.0,5419.0
5222,4240.0,4919.0
5223,3147.0,3670.0
5225,0.0,0.0
5226,5054.0,6625.0
5227,10976.0,14971.0
5228,3670.0,4217.0
5229,1232.0,1500.0
5230,5993.0,6554.0
5231,4345.0,4820.0
5232,2731.0,3479.0
5233,2620.0,4155.0
5234,5786.0,9037.0
5235,9262.0,15510.0
5236,4799.0,7017.0
5237,6939.0,8614.0
5238,8685.0,7809.0
5239,7225.0,8932.0
5240,7718.0,8011.0
5241,4500.0,4962.0
5242,3462.0,5266.0
5243,6080.0,6853.0
5244,7357.0,9307.0
5246,5974.0,8286.0
5248,5734.0,6715.0
5249,9265.0,15689.0
5250,5431.0,6467.0
5251,3134.0,5152.0
5252,12128.0,15887.0
5253,7286.0,8163.0
5254,12172.0,15802.0
5255,3697.0,5298.0
5256,12739.0,15428.0
5257,8707.0,11769.0
5258,4318.0,5180.0
5259,11276.0,17036.0
5262,5530.0,7840.0
5263,5061.0,5750.0
5265,5095.0,7407.0
5266,4734.0,5391.0
5268,6470.0,11221.0
5269,6905.0,8515.0
5270,3519.0,4495.0
5271,3881.0,6236.0
5272,9222.0,10140.0
5273,13358.0,19199.0
5274,5568.0,7914.0
5275,4659.0,6652.0
5276,3919.0,5914.0
5277,3742.0,6022.0
5279,9870.0,15601.0
5280,4300.0,3797.0
5281,7617.0,11325.0
5282,6516.0,11387.0
5283,5855.0,9248.0
5284,6471.0,11902.0
5286,12975.0,16285.0
5287,2715.0,4098.0
5290,3366.0,4462.0
5291,4000.0,6258.0
5295,5436.0,6335.0
5296,19501.0,25659.0
5297,4023.0,5468.0
5298,3959.0,5378.0
5299,3979.0,8717.0
5300,5500.0,6267.0
5302,6256.0,7523.0
5304,3167.0,3134.0
5305,5163.0,5712.0
5306,2749.0,3501.0
5307,4831.0,6180.0
5308,3414.0,5561.0
5310,2885.0,3360.0
5312,2979.0,4978.0
5313,14446.0,19861.0
5316,6569.0,11911.0
5317,2574.0,4859.0
5318,4771.0,9234.0
5319,4335.0,7843.0
5320,4432.0,8107.0
5321,3494.0,5961.0
5322,2378.0,3834.0
5323,7696.0,7541.0
5324,4798.0,9062.0
5325,6163.0,10479.0
5326,3533.0,5552.0
5327,2327.0,2978.0
5328,10986.0,14590.0
5329,4270.0,5228.0
5330,2315.0,2713.0
5331,5543.0,7418.0
5334,2155.0,3509.0
5335,3179.0,3969.0
5336,2534.0,3251.0
5337,,
5339,4262.0,6080.0
5340,917.0,1782.0
5342,5455.0,7842.0
5343,2532.0,5057.0
5345,2673.0,4658.0
5346,8012.0,10723.0
5347,2976.0,5362.0
5348,2829.0,3325.0
5349,1851.0,2314.0
5350,5956.0,6609.0
5351,5551.0,7182.0
5352,2293.0,3531.0
5353,5277.0,6712.0
5354,1809.0,1966.0
5355,3325.0,3699.0
5356,6534.0,8589.0
5357,5596.0,6370.0
5359,6343.0,7723.0
5360,2448.0,4343.0
5361,6604.0,8109.0
5362,1372.0,1899.0
5363,2949.0,5131.0
5364,2369.0,3458.0
5365,2843.0,3033.0
5368,6327.0,9228.0
5369,1411.0,2251.0
5371,7370.0,9891.0
5372,4670.0,6192.0
5373,2196.0,3594.0
5374,1261.0,1760.0
5375,3495.0,4965.0
5376,3924.0,6021.0
5377,2193.0,3970.0
5378,1262.0,1349.0
5380,5338.0,9477.0
5381,2204.0,4147.0
5382,2855.0,5145.0
5383,1635.0,3178.0
5385,3685.0,6521.0
5386,2441.0,2906.0
5388,7875.0,12223.0
5389,8628.0,13911.0
5390,3356.0,6264.0
5395,3113.0,4067.0
5396,2151.0,3568.0
5397,2247.0,2886.0
5398,774.0,1124.0
5399,4338.0,8396.0
5401,1951.0,3163.0
5402,1573.0,2365.0
5410,6029.0,7785.0
5411,2125.0,3422.0
5412,3511.0,4736.0
5413,2819.0,3109.0
5414,1588.0,3032.0
5415,4521.0,4852.0
5416,3570.0,3762.0
5417,3967.0,4509.0
5418,2935.0,5028.0
5420,2279.0,3931.0
5422,504.0,617.0
5423,4206.0,6465.0
5424,4239.0,5034.0
5425,5688.0,6382.0
5426,,
5427,3338.0,3477.0
5429,2049.0,2242.0
5430,2901.0,3568.0
5432,3592.0,5274.0
5433,1916.0,3658.0
5434,5115.0,9475.0
5436,1569.0,2514.0
5437,8530.0,14925.0
5438,2936.0,5862.0
5439,877.0,1467.0
5440,5730.0,8818.0
5441,5784.0,8967.0
5442,4668.0,7637.0
5443,5060.0,8635.0
5444,3790.0,6096.0
5445,2810.0,4820.0
5446,7703.0,8210.0
5447,10055.0,15368.0
5448,7423.0,11604.0
5449,3206.0,5379.0
5450,,
5451,6110.0,5976.0
5452,1844.0,3204.0
5453,2223.0,3180.0
5454,2840.0,4885.0
5455,1510.0,2792.0
5458,2975.0,3383.0
5459,4541.0,9264.0
5460,5032.0,9808.0
5461,7950.0,10609.0
5462,4272.0,6985.0
5463,4472.0,7211.0
5464,,
5465,,
5466,2867.0,3459.0
5469,4288.0,5360.0
5470,5652.0,8769.0
5471,6178.0,9484.0
5474,5564.0,7286.0
5475,509.0,375.0
5476,2360.0,3678.0
5479,,
5480,5914.0,9163.0
5481,5836.0,6014.0
5482,3771.0,3696.0
5484,,
5486,1375.0,2678.0
5494,2663.0,2850.0
5499,4652.0,5051.0
5500,,
5501,,
5505,,
5603,2701.0,3021.0
5606,4637.0,4984.0
5607,2922.0,3160.0
5609,3713.0,4167.0
5610,3525.0,3957.0
5611,2818.0,3177.0
5654,8224.0,7560.0
5655,5260.0,5359.0
5657,7503.0,7332.0
5658,2036.0,1829.0
5659,7221.0,7170.0
5661,3378.0,2594.0
5662,2902.0,2530.0
5663,2105.0,1828.0
5799,5138.0,6213.0
5800,4724.0,5489.0
5801,10769.0,13608.0
5802,5070.0,6031.0
5806,3907.0,5700.0
5807,4175.0,4889.0
5808,3812.0,4996.0
5809,3272.0,4167.0
5810,4209.0,5273.0
5811,2940.0,3160.0
5812,2568.0,3249.0
5813,0.0,0.0
5814,1313.0,1089.0
5815,4910.0,5173.0
5817,6271.0,6548.0
5819,9071.0,8998.0
5820,8156.0,8642.0
5821,7016.0,8193.0
5824,8331.0,9980.0
5827,3274.0,3887.0
5830,3255.0,3280.0
5831,3621.0,4786.0
5832,5930.0,7155.0
5833,4108.0,5501.0
5834,,
5835,3227.0,4173.0
5836,1272.0,1342.0
5837,5223.0,5902.0
5838,4190.0,5213.0
5839,2459.0,2384.0
5840,3947.0,3835.0
5841,2358.0,2212.0
5842,4640.0,4787.0
5843,2750.0,4347.0
5844,3832.0,5988.0
5845,2102.0,2358.0
5846,2201.0,2900.0
5847,4681.0,5475.0
5848,2991.0,3739.0
5850,6837.0,7928.0
5851,1857.0,4076.0
5852,1058.0,1906.0
5853,5419.0,6028.0
5854,5487.0,6750.0
5855,1.0,2.0
5856,12181.0,14378.0
5857,5113.0,5274.0
5858,4474.0,4808.0
5859,,
5861,2746.0,3630.0
5862,5099.0,6434.0
5863,7460.0,9459.0
5864,6080.0,6963.0
5865,2247.0,2262.0
5868,2200.0,2981.0
5870,1892.0,3382.0
5871,,
5872,2607.0,3448.0
5873,3025.0,4227.0
5874,294.0,579.0
5875,6317.0,6169.0
5876,2857.0,3609.0
5877,5103.0,5419.0
5878,5438.0,6492.0
5879,4808.0,5709.0
5881,3653.0,4390.0
5882,2665.0,3610.0
5884,13536.0,16756.0
5901,4686.0,5337.0
5902,6072.0,6962.0
5903,13394.0,15512.0
5904,4599.0,5529.0
5905,4892.0,5708.0
5911,5440.0,5469.0
5912,5215.0,5546.0
5913,4534.0,4199.0
5915,3869.0,4334.0
5935,1833.0,2192.0
5936,2313.0,3038.0
5937,2566.0,2729.0
5939,2230.0,2303.0
5940,383.0,668.0
5942,2872.0,3369.0
5950,4947.0,5190.0
5951,4456.0,5182.0
5958,,
5959,3659.0,4353.0
5975,1977.0,2850.0
5985,2798.0,3392.0
5986,796.0,1098.0
5997,3781.0,6330.0
5999,3165.0,3466.0
6000,,
6002,3936.0,3795.0
6003,3425.0,4484.0
6004,2545.0,3927.0
6017,3435.0,4144.0
6018,3732.0,4097.0
6025,4094.0,5109.0
6034,2561.0,3266.0
6035,3701.0,4214.0
6047,1536.0,1568.0
6048,882.0,850.0
6052,2385.0,3146.0
6053,2214.0,3579.0
6064,2513.0,2544.0
6065,2348.0,3335.0
6066,3890.0,5659.0
6067,2163.0,3312.0
6068,3810.0,4133.0
6069,2948.0,3969.0
6070,2842.0,3340.0
6071,2781.0,2799.0
6072,2815.0,2928.0
6074,3832.0,5287.0
6075,4542.0,5230.0
6077,4527.0,5368.0
6078,5385.0,7142.0
6079,3770.0,4708.0
6080,6270.0,6149.0
6081,5790.0,7840.0
6082,4182.0,4922.0
6083,4978.0,5713.0
6085,5640.0,7044.0
6086,5929.0,7415.0
6087,3790.0,4523.0
6088,4342.0,5450.0
6089,5954.0,7599.0
6090,4766.0,6043.0
6091,4105.0,4343.0
6092,6457.0,6677.0
6093,8482.0,7374.0
6094,6662.0,7133.0
6096,,
6097,5359.0,6198.0
6098,4467.0,4307.0
6099,5698.0,5799.0
6101,5960.0,5794.0
6102,2533.0,2405.0
6120,2256.0,2304.0
6121,4552.0,4861.0
6122,3229.0,3453.0
6124,4148.0,4264.0
6137,1997.0,2427.0
6138,4669.0,6586.0
6142,1801.0,2930.0
6143,3644.0,5107.0
6144,3762.0,5736.0
6145,3101.0,2796.0
6146,3273.0,4765.0
6148,3006.0,2914.0
6149,3854.0,4088.0
6150,5182.0,8450.0
6151,2987.0,3033.0
6152,9554.0,10685.0
6154,8241.0,8706.0
6158,3728.0,4429.0
6196,3081.0,4702.0
6197,2550.0,3029.0
6198,3835.0,4441.0
6200,12795.0,14477.0
6201,5752.0,6702.0
6203,6613.0,7958.0
6204,3859.0,4292.0
6205,8553.0,9754.0
6206,3937.0,3714.0
6207,5509.0,6512.0
6208,2847.0,3612.0
6211,3882.0,4626.0
6214,4094.0,5631.0
6216,3450.0,5336.0
6217,3758.0,4559.0
6218,3106.0,4907.0
6219,1537.0,1760.0
6220,4429.0,5276.0
6221,2282.0,3095.0
6223,6147.0,7441.0
6224,6542.0,8349.0
6225,4991.0,6157.0
6226,4654.0,5695.0
6230,4332.0,5361.0
6231,8518.0,10254.0
6232,3865.0,4531.0
6233,4460.0,5347.0
6234,,
6235,3191.0,3385.0
6236,4222.0,4366.0
6243,9927.0,10865.0
6244,1457.0,1417.0
6247,2758.0,4317.0
6248,,
6249,3938.0,5101.0
6250,3318.0,4272.0
6251,3832.0,4368.0
6252,6692.0,7127.0
6253,7696.0,8639.0
6254,6112.0,7103.0
6255,7235.0,8499.0
6256,5272.0,6199.0
6257,5993.0,6925.0
6258,6110.0,6836.0
6259,5844.0,6790.0
6260,2326.0,3375.0
6261,8206.0,9774.0
6262,5825.0,7501.0
6264,5410.0,6806.0
6265,4461.0,5340.0
6266,0.0,0.0
6267,2334.0,3753.0
6268,2698.0,3642.0
6269,4198.0,5397.0
6270,3500.0,3772.0
6271,2478.0,2804.0
6272,4672.0,5301.0
6273,4091.0,4394.0
6274,3296.0,4149.0
6275,2543.0,3545.0
6276,4822.0,5657.0
6279,5837.0,7672.0
6280,5884.0,7350.0
6283,2967.0,3044.0
6284,4572.0,5233.0
6285,4833.0,6109.0
6287,5229.0,6598.0
6288,7399.0,9505.0
6289,5106.0,6013.0
6290,5428.0,7204.0
6291,4415.0,6118.0
6292,5223.0,6548.0
6293,8447.0,10166.0
6294,4516.0,6178.0
6301,3525.0,3774.0
6302,3339.0,3377.0
6303,4285.0,4726.0
6304,4447.0,6230.0
6305,4469.0,5582.0
6306,1793.0,2734.0
6307,5988.0,6173.0
6308,3461.0,3507.0
6310,1665.0,1664.0
6311,2495.0,2801.0
6312,4318.0,6033.0
6313,3992.0,4828.0
6314,,
6318,,
6320,3282.0,3364.0
6321,4029.0,5272.0
6324,4707.0,5686.0
6325,9165.0,10073.0
6330,3283.0,3501.0
6332,5020.0,6166.0
6333,5396.0,7088.0
6336,10644.0,12025.0
6337,4933.0,6436.0
6338,4274.0,5884.0
6340,861.0,1261.0
6341,2522.0,3637.0
6350,4445.0,5511.0
6360,2978.0,3904.0
6400,3432.0,3410.0
6403,2666.0,2940.0
6404,2717.0,2734.0
6405,0.0,0.0
6406,1194.0,1272.0
6407,4231.0,3858.0
6408,5127.0,6142.0
6409,2727.0,3022.0
6411,2560.0,3520.0
6412,4823.0,5721.0
6413,2686.0,2364.0
6414,5307.0,6394.0
6421,3029.0,2933.0
6440,4593.0,5066.0
6442,5661.0,5586.0
6443,3157.0,3250.0
6444,4999.0,5192.0
6445,8535.0,9717.0
6447,5040.0,5420.0
6449,5922.0,7334.0
6450,3929.0,4818.0
6451,2477.0,3440.0
6452,4395.0,5181.0
6461,2605.0,3255.0
6600,1719.0,1808.0
6601,5267.0,6642.0
6610,317.0,521.0
6611,7047.0,7978.0
6614,1841.0,3214.0
6615,3405.0,4137.0
6616,13028.0,17790.0
6630,9530.0,12395.0
6631,6534.0,9085.0
6632,5484.0,7298.0
6633,0.0,0.0
6634,6712.0,8009.0
6641,3053.0,3893.0
6643,3215.0,4009.0
6644,2784.0,3904.0
6645,2527.0,3449.0
6647,1510.0,2012.0
6648,1333.0,1366.0
6649,3762.0,3970.0
6651,1511.0,1963.0
6652,5869.0,7071.0
6654,3171.0,3069.0
6655,2543.0,2342.0
6656,7368.0,8859.0
6657,2010.0,2475.0
6660,7233.0,7452.0
6661,6610.0,7577.0
6664,1672.0,2133.0
6665,1618.0,1659.0
6670,4092.0,4099.0
6671,1949.0,2526.0
6672,1828.0,2408.0
6673,4060.0,4420.0
6674,,
6675,7655.0,8147.0
6676,2280.0,2605.0
6677,3252.0,4160.0
6678,1995.0,3003.0
6679,6937.0,7895.0
6681,3076.0,4110.0
6685,7773.0,9315.0
6686,5671.0,6540.0
6688,7802.0,8242.0
6689,8910.0,8719.0
6690,4292.0,3984.0
6691,5536.0,6347.0
6692,6628.0,7472.0
6695,8120.0,9009.0
6697,7081.0,9717.0
6701,3071.0,2630.0
6702,7355.0,8442.0
6703,,
6705,2315.0,2614.0
6723,2193.0,2788.0
6724,1985.0,2184.0
6801,2430.0,4018.0
6802,3812.0,5055.0
6803,2717.0,3502.0
6805,2755.0,2914.0
6809,2301.0,2637.0
6810,2997.0,3575.0
6811,4570.0,4748.0
6812,7970.0,8951.0
6813,7122.0,8563.0
6814,3469.0,4713.0
6815,6429.0,6878.0
6816,1495.0,1562.0
6817,7309.0,8209.0
6818,7698.0,8878.0
6819,4609.0,5890.0
6820,6534.0,7312.0
6821,5357.0,5935.0
6822,4402.0,5289.0
6823,1967.0,1696.0
6824,2550.0,2542.0
6825,1636.0,2134.0
6827,4645.0,5766.0
6828,4027.0,4974.0
6830,1570.0,1695.0
6831,4217.0,4351.0
6978,,
7047,538.0,494.0
7050,,
7230,,
7231,,
7232,,
7233,,
7538,0.0,0.0
7664,281.0,324.0
7667,75.0,62.0
7987,,
8520,2653.0,3385.0
9263,,
9901,,
9902,,
24426,,
32000,6896.0,8145.0
32001,,
32002,5665.0,7178.0
32003,10198.0,13182.0
32004,,
32005,3370.0,5381.0
32006,2262.0,4604.0
32007,1971.0,3850.0
32009,2757.0,3712.0
32012,4414.0,6407.0
32016,1909.0,3072.0
32017,,
32018,4324.0,5775.0
32019,621.0,1568.0
32020,3940.0,5993.0
32022,3774.0,7566.0
32023,5533.0,8174.0
32024,3414.0,6530.0
32025,2480.0,4771.0
32026,1779.0,3635.0
32027,4393.0,5692.0
32035,8322.0,10275.0
32036,13025.0,20314.0
32037,6204.0,10777.0
32038,21416.0,24629.0
32039,7950.0,9753.0
32040,,
32041,,
32042,133.0,157.0
32043,,
32044,3470.0,7367.0
32045,1321.0,2211.0
32046,6839.0,10824.0
32048,4448.0,6312.0
32049,3993.0,6789.0
32050,8120.0,11945.0
32051,8495.0,12677.0
32052,4208.0,6575.0
32053,2153.0,3953.0
32054,3837.0,7385.0
32055,4279.0,7401.0
32057,,
32060,,
32061,,
32064,3168.0,4679.0
32066,9205.0,14027.0
32067,2526.0,4394.0
32070,1739.0,3543.0
32072,3879.0,4913.0
32073,,
32074,5062.0,6965.0
32076,5299.0,8659.0
32079,1373.0,2556.0
32080,7957.0,8455.0
32081,,
32082,243.0,274.0
32084,,
32088,4087.0,5663.0
32093,,
32094,3893.0,5332.0
32096,7139.0,8946.0
32097,3987.0,5318.0
32100,1848.0,3429.0
32101,,
32102,221.0,411.0
32105,444.0,252.0
32106,448.0,275.0
32108,4681.0,7795.0
32110,55.0,44.0
32111,6220.0,8889.0
32112,4845.0,7754.0
32115,6935.0,9600.0
32117,6882.0,9213.0
32119,4033.0,5397.0
32125,8011.0,12539.0
32131,5681.0,7100.0
32132,6506.0,8253.0
32133,3633.0,4915.0
32138,5951.0,9412.0
32146,2126.0,3585.0
32148,7224.0,7261.0
32149,2263.0,3056.0
32152,2258.0,3994.0
32154,,
32155,2623.0,3233.0
32156,6064.0,7596.0
32159,,
32160,2524.0,2937.0
32176,5635.0,6833.0
32177,703.0,1058.0
32178,4037.0,5888.0
32182,292.0,435.0
32183,3296.0,3610.0
32186,,
32188,7444.0,13081.0
32191,,
32194,,
32203,2150.0,2612.0
32222,,
32249,1661.0,3288.0
32400,,
42118,,
